ID,orig_ID,sentence_id,sentence
4b3202b712286e4a_7,4b3202b712286e4a,7,"The cashier was efficient, scanning items quickly, and I paid with my card."
4b3202b712286e4a_8,4b3202b712286e4a,8,"I grabbed my bags and walked out, the warm afternoon sun greeting me as I stepped into the parking lot."
4b3202b712286e4a_9,4b3202b712286e4a,9,I don’t know.
2cfe066e7f0a42bf_1,2cfe066e7f0a42bf,1,"I was in a quiet supermarket in the early afternoon, the fluorescent lights buzzing softly."
2cfe066e7f0a42bf_2,2cfe066e7f0a42bf,2,"The aisles were lined with neatly stacked shelves, and the hum of conversation and the occasional cart wheeling down a path filled the air."
2cfe066e7f0a42bf_3,2cfe066e7f0a42bf,3,"I was looking for cereal, so I walked past the bread and dairy sections, then turned into the cereal aisle."
2cfe066e7f0a42bf_4,2cfe066e7f0a42bf,4,"A few people were browsing, some holding packages in their hands, others reading labels."
2cfe066e7f0a42bf_5,2cfe066e7f0a42bf,5,"I picked up a box of oats, checked the expiration date, and put it back."
2cfe066e7f0a42bf_6,2cfe066e7f0a42bf,6,"I grabbed a bag of almonds instead, then moved toward the checkout."
2cfe066e7f0a42bf_7,2cfe066e7f0a42bf,7,"The line was short, and the cashier smiled as she scanned my items."
2cfe066e7f0a42bf_8,2cfe066e7f0a42bf,8,"I paid and left, the bag of almonds tucked under my arm, the smell of fresh bread still lingering in the air."
2cfe066e7f0a42bf_9,2cfe066e7f0a42bf,9,I don’t know.
5784abc2212311e6_1,5784abc2212311e6,1,"I was walking through the aisles of a bright, well-lit supermarket, the hum of conversation and the clinking of shopping carts filling the air."
5784abc2212311e6_2,5784abc2212311e6,2,"I grabbed a cart and headed to the produce section, where fresh fruits and vegetables were neatly arranged."
5784abc2212311e6_3,5784abc2212311e6,3,I picked up a few apples and a bundle of spinach.
5784abc2212311e6_4,5784abc2212311e6,4,"Then I moved to the dairy aisle, where I grabbed a carton of milk and a block of cheese."
5784abc2212311e6_5,5784abc2212311e6,5,I stopped by the snacks section to pick up some crackers and a bag of chips.
5784abc2212311e6_6,5784abc2212311e6,6,"As I walked toward the checkout, I passed by the bakery, where the smell of fresh bread wafted through the store."
5784abc2212311e6_7,5784abc2212311e6,7,"I grabbed a loaf of sourdough and headed to the register, where I paid for my items and took my bag."
5784abc2212311e6_8,5784abc2212311e6,8,"It was a typical, peaceful shopping trip, filled with everyday choices and routine."
0d3a8f039b3d7773_1,0d3a8f039b3d7773,1,"I was walking through the aisles of a well-lit supermarket, the hum of conversation and the clinking of shopping carts filling the air."
0d3a8f039b3d7773_2,0d3a8f039b3d7773,2,"I was looking for fresh produce, so I headed to the fruit section, where the scent of oranges and berries mingled with the coolness of the refrigerated display."
0d3a8f039b3d7773_3,0d3a8f039b3d7773,3,"I picked up a few apples and a small bunch of grapes, then moved to the dairy aisle, where I grabbed a carton of milk and a block of cheese."
0d3a8f039b3d7773_4,0d3a8f039b3d7773,4,"As I walked back toward the checkout, I passed the snack section, where a child was reaching for a bag of chips."
0d3a8f039b3d7773_5,0d3a8f039b3d7773,5,"I made a mental note to pick up a loaf of bread on my way out, then headed to the front of the store, where the line for the self-checkout was short."
0d3a8f039b3d7773_6,0d3a8f039b3d7773,6,"I scanned my items, paid, and left with a paper bag full of groceries."
896e45dc31afce47_1,896e45dc31afce47,1,"I was walking through the aisles of a busy supermarket, the hum of conversation and the clatter of shopping carts filling the air."
896e45dc31afce47_2,896e45dc31afce47,2,"I grabbed a basket and headed to the produce section, where bright colors of fruits and vegetables caught my eye."
896e45dc31afce47_3,896e45dc31afce47,3,"I picked up a few apples and a bag of carrots, then moved to the dairy aisle, where I grabbed a carton of milk and a block of cheese."
896e45dc31afce47_4,896e45dc31afce47,4,"I paused at the snack section, considering a bag of chips, but decided against it."
896e45dc31afce47_5,896e45dc31afce47,5,"I then went to the bread counter, where I picked up a loaf of whole grain bread."
896e45dc31afce47_6,896e45dc31afce47,6,"As I walked toward the checkout, I noticed a display of seasonal items and stopped to pick up a small jar of jam."
896e45dc31afce47_7,896e45dc31afce47,7,"I placed everything in the basket and headed to the cashier, ready to pay."
7be539a818787310_1,7be539a818787310,1,"I was walking down the aisle of a busy supermarket, the fluorescent lights buzzing softly overhead."
7be539a818787310_2,7be539a818787310,2,The smell of fresh produce and baked goods filled the air.
7be539a818787310_3,7be539a818787310,3,"I grabbed a cart and headed to the dairy section, where the milk and cheese were neatly arranged."
7be539a818787310_4,7be539a818787310,4,I picked up a carton of almond milk and a block of cheddar.
7be539a818787310_5,7be539a818787310,5,"As I moved to the next aisle, I noticed a display of colorful cereals, and I grabbed a box of oats for breakfast."
7be539a818787310_6,7be539a818787310,6,"I passed the bakery section, where the aroma of fresh bread was strong."
7be539a818787310_7,7be539a818787310,7,I added a baguette to my cart.
7be539a818787310_8,7be539a818787310,8,"I stopped at the checkout, where a cashier scanned my items quickly."
7be539a818787310_9,7be539a818787310,9,"I paid and grabbed my bag, then headed out into the parking lot, the sun shining brightly above."
2e2bca8caef1f0cd_1,2e2bca8caef1f0cd,1,"I was in a busy supermarket on a weekday afternoon, the fluorescent lights buzzing softly overhead."
2e2bca8caef1f0cd_2,2e2bca8caef1f0cd,2,"The aisles were packed with shoppers browsing shelves, some holding carts, others grabbing items from the displays."
2e2bca8caef1f0cd_3,2e2bca8caef1f0cd,3,The smell of fresh produce and baked goods filled the air.
2e2bca8caef1f0cd_4,2e2bca8caef1f0cd,4,"I moved slowly through the cereal aisle, scanning the boxes for my usual brand, while a child nearby tugged at their parent's sleeve, pointing at a cartoon-shaped cereal box."
2e2bca8caef1f0cd_5,2e2bca8caef1f0cd,5,"I grabbed a few items and placed them in my cart, then headed to the dairy section, where a woman was carefully checking the expiration dates on milk cartons."
2e2bca8caef1f0cd_6,2e2bca8caef1f0cd,6,"I picked up a carton, checked the date, and moved on, keeping an eye out for the checkout line."
2e2bca8caef1f0cd_7,2e2bca8caef1f0cd,7,"The hum of conversation and the occasional beeping of the scanners created a familiar, comforting rhythm."
bfca85dcb6c28b06_1,bfca85dcb6c28b06,1,"I was walking through the aisles of a well-lit supermarket, the hum of conversation and the clinking of shopping carts filling the air."
bfca85dcb6c28b06_2,bfca85dcb6c28b06,2,"I grabbed a basket and headed to the produce section, where fresh fruits and vegetables were neatly arranged."
bfca85dcb6c28b06_3,bfca85dcb6c28b06,3,I picked up a few apples and a bundle of spinach.
bfca85dcb6c28b06_4,bfca85dcb6c28b06,4,"Next, I moved to the dairy aisle, where I selected a carton of milk and a block of cheese."
bfca85dcb6c28b06_5,bfca85dcb6c28b06,5,I stopped by the snack section to grab some granola bars for later.
bfca85dcb6c28b06_6,bfca85dcb6c28b06,6,"As I walked, I noticed a display of seasonal items, including pumpkin spice treats, which I passed by without stopping."
bfca85dcb6c28b06_7,bfca85dcb6c28b06,7,"I made my way to the checkout, where a cashier scanned my items with a quick efficiency."
bfca85dcb6c28b06_8,bfca85dcb6c28b06,8,"I paid and took my bag, then headed out into the cool afternoon air, feeling satisfied with my small but necessary errand."
0c148d6c7cde351f_1,0c148d6c7cde351f,1,"I was walking through the aisles of a busy supermarket, the hum of conversation and the clinking of shopping carts filling the air."
0c148d6c7cde351f_2,0c148d6c7cde351f,2,"I grabbed a cart and started with the produce section, picking up a few apples and a head of lettuce."
0c148d6c7cde351f_3,0c148d6c7cde351f,3,"I moved to the dairy aisle, where I grabbed a carton of milk and a block of cheese."
0c148d6c7cde351f_4,0c148d6c7cde351f,4,"Next, I stopped by the canned goods, selecting some beans and soup."
0c148d6c7cde351f_5,0c148d6c7cde351f,5,"I then headed to the snack section, grabbing a bag of chips and a few candy bars for the kids."
0c148d6c7cde351f_6,0c148d6c7cde351f,6,"As I moved, I kept an eye on the time, trying to make sure I didn’t stay too long."
0c148d6c7cde351f_7,0c148d6c7cde351f,7,"I grabbed my basket and headed to the checkout, where I paid and grabbed my bags."
0c148d6c7cde351f_8,0c148d6c7cde351f,8,"The day was warm, and the store smelled like fresh bread and cleaning products."
0c148d6c7cde351f_9,0c148d6c7cde351f,9,I was ready to go home.
16d73b0e69e7c8f8_1,16d73b0e69e7c8f8,1,"I was in a busy supermarket, the hum of conversation and the clatter of shopping carts filling the air."
16d73b0e69e7c8f8_2,16d73b0e69e7c8f8,2,"I moved slowly through the aisles, grabbing a carton of milk and a loaf of bread from the grocery section."
16d73b0e69e7c8f8_3,16d73b0e69e7c8f8,3,"The scent of fresh produce wafted from the fruit and vegetable display, where a worker was restocking apples and bananas."
16d73b0e69e7c8f8_4,16d73b0e69e7c8f8,4,"I paused at the snack aisle, eyeing a bag of chips and a box of cookies before deciding against them."
16d73b0e69e7c8f8_5,16d73b0e69e7c8f8,5,"I grabbed a few items for dinner, then headed to the checkout."
16d73b0e69e7c8f8_6,16d73b0e69e7c8f8,6,"The line was short, and the cashier was efficient, scanning each item with a quick beep."
16d73b0e69e7c8f8_7,16d73b0e69e7c8f8,7,"I paid, grabbed my bag, and walked out into the parking lot, where the sun was beginning to set, casting a golden glow over the store."
7e3e708779cce5f0_1,7e3e708779cce5f0,1,"I was walking through the aisles of a busy supermarket, the hum of conversation and the clatter of shopping carts filling the air."
7e3e708779cce5f0_2,7e3e708779cce5f0,2,"The scent of fresh produce and baked goods wafted from the bakery section, where a woman was arranging loaves of bread."
7e3e708779cce5f0_3,7e3e708779cce5f0,3,"I grabbed a cart and headed to the dairy section, where the cold lights made the milk and cheese look almost too perfect."
7e3e708779cce5f0_4,7e3e708779cce5f0,4,"I picked up a carton of milk and a block of cheese, then moved to the snacks aisle, where I grabbed a bag of chips and a candy bar."
7e3e708779cce5f0_5,7e3e708779cce5f0,5,"I paused at the produce section, eyeing a bright red apple and a bunch of bananas."
7e3e708779cce5f0_6,7e3e708779cce5f0,6,"I placed them in the cart and continued to the checkout, where a cashier scanned my items with a steady hand."
7e3e708779cce5f0_7,7e3e708779cce5f0,7,"I paid and took my bag, then stepped outside into the afternoon sun, the smell of pavement and exhaust mixing with the lingering scent of the store."
77b66a13657d4138_1,77b66a13657d4138,1,"I was walking through the aisles of a well-lit supermarket, the hum of conversation and the clatter of shopping carts filling the air."
77b66a13657d4138_2,77b66a13657d4138,2,"I grabbed a cart and headed to the produce section, where fresh fruits and vegetables were displayed in neat arrangements."
77b66a13657d4138_3,77b66a13657d4138,3,I picked up a few apples and a bundle of carrots.
77b66a13657d4138_4,77b66a13657d4138,4,"Next, I moved to the dairy aisle, where I grabbed a carton of milk and a block of cheese."
77b66a13657d4138_5,77b66a13657d4138,5,"I then stopped at the snack section, where I grabbed a bag of chips and a candy bar."
77b66a13657d4138_6,77b66a13657d4138,6,"As I walked toward the checkout, I passed the bread aisle and picked up a loaf of whole grain bread."
77b66a13657d4138_7,77b66a13657d4138,7,"I placed all the items in the cart and headed to the register, where I paid and grabbed my receipt before heading out the automatic doors into the cool afternoon air."
0756f8f887591188_1,0756f8f887591188,1,"I was in the supermarket on a weekday morning, the aisles filled with people browsing shelves."
0756f8f887591188_2,0756f8f887591188,2,"I grabbed a cart and headed to the produce section, picking up a few apples and some fresh spinach."
0756f8f887591188_3,0756f8f887591188,3,"I moved to the dairy aisle, grabbed a carton of milk, and then stopped at the bread counter, where I picked up a loaf of whole grain bread."
0756f8f887591188_4,0756f8f887591188,4,"I checked the prices on the items, making sure I wasn’t overpaying."
0756f8f887591188_5,0756f8f887591188,5,I put everything in the cart and headed to the checkout.
0756f8f887591188_6,0756f8f887591188,6,"The line was short, and the cashier scanned each item quickly."
0756f8f887591188_7,0756f8f887591188,7,"I paid and grabbed my grocery bag, then walked out to my car, where I placed the items in the trunk."
0756f8f887591188_8,0756f8f887591188,8,"It was a simple, routine trip, but it felt good to get the essentials done."
dd29f0af30c2b17c_1,dd29f0af30c2b17c,1,"I was in the aisle with the canned goods, browsing the labels on the soup cans."
